epoch,RPF_base,CKA,NT-Xent,Cos
1119,0.56019551,0.6536730243888832,0.6113528062994534,0.6327393571686355
1129,0.5607537655894583,0.6593532319933073,0.6101668798839426,0.6277297234742857
1139,0.5679618561226248,0.6658356009019237,0.6198632100863729,0.622723175
1149,0.5620199698832203,0.6593456182308728,0.6139111695951901,0.635443336
1159,0.5664964978486303,0.65487173,0.6157499799420427,0.643365063
1169,0.5601754720515064,0.6627697334395813,0.6129497998490926,0.6396838889758343
1179,0.5625864221663386,0.6639254614980377,0.6116134049349415,0.6421984181649693
1189,0.5650222030784133,0.653938217,0.6150704041275111,0.6246115548083402
1199,0.5654376107210782,0.6622944643883679,0.6211976191502725,0.6333784447318768
1209,0.5746184272143405,0.6709206318282369,0.6275908918178175,0.6545340507331812
1219,0.5691466177422477,0.6694298371745151,0.6312299760675905,0.6464566665899093
1229,0.5774873831072254,0.672275832,0.6277135910206765,0.6555105485604145
1239,0.5776234559402763,0.6735104280841235,0.6305665849618801,0.6563405540610041
1249,0.5819288579977049,0.6720450061075695,0.6336641147294746,0.6611488966803738
1259,0.5791357074349882,0.6757560905518075,0.6312706861785732,0.6555030689919253
1269,0.5808327261754025,0.6754884509065333,0.6311498704732807,0.6549023570636952
1279,0.5797593162502888,0.678978495,0.6356203177517765,0.6595509903733027
1289,0.5791346103959186,0.6798020756460409,0.6360841837931581,0.6577397346337703
1299,0.5834176492191218,0.6791986200620218,0.6368756864506648,0.659387671
1309,0.5826874051262628,0.6782096018955077,0.6344775014858002,0.6580469545757505
1319,0.5863307216455187,0.6772221901941162,0.6312986113473136,0.6560560469186414
1329,0.5835993084484009,0.6798798776895846,0.6340645872355634,0.6570680973210208
1339,0.5840931518807755,0.68015357,0.6362818255960907,0.6584847777753641
1349,0.5860851234668144,0.6783880444759308,0.6364333954561964,0.6602741552762054
1359,0.5843067254998042,0.6787585917601198,0.6404465620995683,0.6611701007412373
1369,0.5841160096248639,0.6768382066468609,0.6340984978871019,0.6572817323822909
1379,0.5839299425641629,0.676881146,0.6360965667201347,0.6564360584903386
1389,0.5827955368884312,0.6749765673577385,0.6343547134139178,0.6567312160904756
1399,0.5872900617763602,0.678925868,0.6390075584197012,0.6591105858383121
1409,0.5867823825363779,0.6850287871467251,0.6423842077948378,0.6680201580900638
1419,0.5886357290654531,0.6819689674446069,0.6448150885236053,0.6658966028168283
1429,0.5911096344242964,0.6838974355916554,0.6439224891376503,0.668164252
1439,0.5908806378605821,0.6847743736978402,0.6433433557743183,0.6711150509499483
1449,0.5901475771138021,0.6834217876436373,0.6441472689936044,0.6642737076248015
1459,0.5908337930707857,0.6822952794559495,0.6449473048102294,0.6699261067210426
1469,0.5934573112489354,0.682111969,0.6410487044233348,0.66626105
1479,0.592543241,0.6839048870019501,0.6448979925855204,0.6649428470221016
1489,0.5908295845827107,0.6849503758357224,0.6453195601605359,0.6691893125995402
1499,0.5930897150361399,0.6856834794579314,0.6445985082219656,0.672578033
1509,0.590891209,0.6878321320288452,0.6483358821223802,0.6687099942906481
1519,0.5958649983467843,0.6859498184458658,0.645982647,0.670976196
1529,0.5923482412178943,0.6842714941635304,0.6450194943353694,0.6666481848841926
1539,0.5931046614013078,0.6827261500531945,0.6447569388344209,0.6701853176868486
1549,0.5883699574648044,0.6855153837610994,0.6447368427978917,0.668392186
1559,0.5925603541605209,0.6862265710644023,0.6467271090342499,0.6699774627181125
1569,0.5948046691332597,0.6821624946775254,0.6452346308685011,0.6706350974249081
1579,0.5895845662128776,0.6861938606455281,0.6446021503549867,0.6707425996163559
1589,0.5935141292835308,0.6857983647045569,0.6491171157041938,0.6686013187754128
1599,0.5907305804731088,0.6867248487749927,0.646013083,0.6721324018977075
1609,0.6000971556438389,0.6881482206133755,0.6514265323377436,0.6741796684161317
1619,0.5965600840436757,0.6845491915172134,0.6503863,0.675237794
1629,0.5965647841569944,0.6864233840076581,0.648274267,0.6720906940005438
1639,0.5996859573621254,0.6874222029907033,0.649196877,0.6744704060614315
1649,0.5973025690303776,0.6872356035882611,0.6505382754558461,
1659,0.5954761497972659,0.6872741863103851,,
1669,,0.6869218684604094,,
1679,,0.6874748962026254,,
1699,0.5952451022174381,,,
1709,0.5957621943542436,,,
1719,0.5974988031604701,,,
1729,0.5975802102573236,,,
1739,0.5949602536313221,,,
1749,0.5985476882206505,,,
1759,0.5958794260292112,,,
1769,0.5973012715966448,,,
1779,0.5980715979235133,,,
1789,0.5995954284420596,,,
1799,0.5948954467710821,,,
1809,0.600722062,,,
1819,0.5966407653403786,,,
1829,0.5961794022546574,,,
1839,0.5979212136034087,,,
1849,0.5997990615965062,,,
1859,0.5980590245976078,,,
1869,0.5987198661736568,,,
1879,0.5975045269972084,,,
1889,0.599746951,,,
1899,0.5965132934306595,,,
1909,0.5970778560991586,,,
1919,0.5961148570213929,,,
1929,0.5999677743952145,,,
1939,0.5970720489200235,,,
1949,0.5992382340856969,,,
1959,0.5985219002747622,,,
1969,0.5986162966227476,,,
1979,0.5994292277683881,,,
1989,0.5996713680434651,,,
1999,0.5998123563192956,,,
